formal_config_id,method,formal_seed,worker_count,parameters,iteration,depth,total_work,per_worker_work,eval_work,training_time,communication_time,evaluation_time,objective,stat_proxy
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",870,870,6960,870,155648,24.04562398791313,2.4749437868595123,0.8279322981834412,0.7328730225563049,0.009073466062545776
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",918,918,7344,918,163840,25.24239856004715,2.605844274163246,0.8702850043773651,0.7328829169273376,0.009120013564825058
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",966,966,7728,966,172032,26.524285331368446,2.738334834575653,0.9099878519773483,0.7328150272369385,0.008679158054292202
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1014,1014,8112,1014,180224,27.76328268647194,2.8608075380325317,0.9483876079320908,0.73277747631073,0.008634842000901699
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1062,1062,8496,1062,188416,28.93972446024418,2.9925847202539444,0.9878599345684052,0.7327605485916138,0.008629249408841133
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1110,1110,8880,1110,196608,30.249240711331367,3.1374073326587677,1.0344622433185577,0.7327733635902405,0.008680230937898159
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1158,1158,9264,1158,204800,31.589838355779648,3.2621584683656693,1.0778068602085114,0.7327802777290344,0.008520185947418213
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1206,1206,9648,1206,212992,32.74287422001362,3.4020176231861115,1.1153753846883774,0.7327770590782166,0.008442946709692478
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1254,1254,10032,1254,221184,33.92946983873844,3.538768634200096,1.1575860530138016,0.7328047156333923,0.008358553051948547
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1302,1302,10416,1302,229376,35.25117610394955,3.668985888361931,1.201015517115593,0.7328237295150757,0.008109135553240776
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1350,1350,10800,1350,237568,36.576577201485634,3.8035606741905212,1.243144154548645,0.7328115701675415,0.008287103846669197
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1398,1398,11184,1398,245760,37.87193810939789,3.9495870620012283,1.2864519655704498,0.7327665686607361,0.008282343856990337
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1446,1446,11568,1446,253952,39.12269181013107,4.0810380429029465,1.3248353600502014,0.7327742576599121,0.00804974976927042
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1494,1494,11952,1494,262144,40.389704555273056,4.223366096615791,1.3669241964817047,0.7327755689620972,0.008017311803996563
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1542,1542,12336,1542,270336,41.6307190656662,4.373019501566887,1.405440330505371,0.7327389121055603,0.00816494133323431
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1590,1590,12720,1590,278528,42.79181516170502,4.50605696439743,1.4467360377311707,0.7327169179916382,0.00788198970258236
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1638,1638,13104,1638,286720,44.074077263474464,4.657796323299408,1.4904157370328903,0.7327412366867065,0.00799554493278265
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1686,1686,13488,1686,294912,45.40433344244957,4.7977708876132965,1.546649992465973,0.7327194809913635,0.00790410302579403
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1734,1734,13872,1734,303104,46.594854578375816,4.941612079739571,1.595978245139122,0.7327184081077576,0.007910843938589096
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1782,1782,14256,1782,311296,47.91243556141853,5.082423776388168,1.6356946229934692,0.7327070832252502,0.007913580164313316
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1830,1830,14640,1830,319488,49.19309723377228,5.224489286541939,1.674333781003952,0.7326955199241638,0.007743097376078367
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1878,1878,15024,1878,327680,50.678395196795464,5.383610546588898,1.7189667224884033,0.7326967120170593,0.007816596888005733
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,1,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1920,1920,15360,1920,335872,51.88045363128185,5.515141397714615,1.7622725814580917,0.7327048778533936,0.008156107738614082
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",6,6,48,6,8192,0.42723892629146576,0.05334673821926117,0.04406632483005524,0.726745069026947,0.010085673071444035
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",54,54,432,54,16384,1.7665517777204514,0.18636466562747955,0.08580213785171509,0.7268968224525452,0.009901698678731918
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",102,102,816,102,24576,3.0655296742916107,0.3080543577671051,0.12048694491386414,0.7269265055656433,0.009874883107841015
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",150,150,1200,150,32768,4.371878236532211,0.44160494208335876,0.160199835896492,0.7269660234451294,0.009635540656745434
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",198,198,1584,198,40960,5.609952598810196,0.5712389647960663,0.20169638097286224,0.7269834876060486,0.009684962220489979
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",246,246,1968,246,49152,6.889268100261688,0.6978529989719391,0.24130678176879883,0.7270032167434692,0.009706293232738972
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",294,294,2352,294,57344,8.128871008753777,0.8225860446691513,0.28769591450691223,0.7270103096961975,0.009579695761203766
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",342,342,2736,342,65536,9.3938607275486,0.967865452170372,0.343559592962265,0.726984441280365,0.009493742138147354
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",390,390,3120,390,73728,10.602283611893654,1.0925882756710052,0.3900083154439926,0.7269952297210693,0.009399216622114182
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",438,438,3504,438,81920,11.825604379177094,1.2174794524908066,0.43127796053886414,0.7269959449768066,0.009294970892369747
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",486,486,3888,486,90112,13.190826505422592,1.3692708164453506,0.47316591441631317,0.7270278930664062,0.009472928941249847
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",534,534,4272,534,98304,14.49073027074337,1.5134883522987366,0.5144845396280289,0.7270041108131409,0.009373216889798641
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",582,582,4656,582,106496,15.798931777477264,1.6681804060935974,0.5624062120914459,0.7270057797431946,0.00913294404745102
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",630,630,5040,630,114688,17.046516433358192,1.8050325512886047,0.6039419025182724,0.7269923090934753,0.00898259598761797
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",678,678,5424,678,122880,18.235013738274574,1.9364287555217743,0.6427106112241745,0.7270135879516602,0.008793609216809273
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",726,726,5808,726,131072,19.463465481996536,2.088391602039337,0.6828294545412064,0.7269800901412964,0.008731703273952007
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",774,774,6192,774,139264,20.779259994626045,2.220700368285179,0.7246729284524918,0.7269794940948486,0.008811053819954395
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",822,822,6576,822,147456,22.030152514576912,2.3809653967618942,0.7646706998348236,0.7269622683525085,0.00879916176199913
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",870,870,6960,870,155648,23.296865612268448,2.5273645371198654,0.8041066229343414,0.7269902229309082,0.00872547086328268
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",918,918,7344,918,163840,24.615844815969467,2.669178381562233,0.846483513712883,0.7270318865776062,0.009183903224766254
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",966,966,7728,966,172032,25.814413517713547,2.8013316094875336,0.8890421539545059,0.7270534634590149,0.00919703021645546
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1014,1014,8112,1014,180224,27.052472203969955,2.947193995118141,0.9310204386711121,0.7270434498786926,0.00893737468868494
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1062,1062,8496,1062,188416,28.30438657104969,3.070178970694542,0.9698898792266846,0.7270760536193848,0.00928647443652153
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1110,1110,8880,1110,196608,29.613885805010796,3.225426733493805,1.0136646330356598,0.7270770072937012,0.009295286610722542
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1158,1158,9264,1158,204800,30.916580319404602,3.3647494465112686,1.0534929037094116,0.7270647883415222,0.009222805500030518
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1206,1206,9648,1206,212992,32.240129083395004,3.4882629811763763,1.096480444073677,0.7270546555519104,0.009152351878583431
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1254,1254,10032,1254,221184,33.544829085469246,3.630365267395973,1.1358687281608582,0.7270718812942505,0.009259206242859364
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1302,1302,10416,1302,229376,34.79008948802948,3.7557919323444366,1.1768907755613327,0.7271084785461426,0.00936361588537693
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1350,1350,10800,1350,237568,36.04869593679905,3.8846686333417892,1.2183845192193985,0.7271013259887695,0.009344435296952724
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1398,1398,11184,1398,245760,37.29783393442631,4.011845842003822,1.2569437772035599,0.7271096110343933,0.009306006133556366
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1446,1446,11568,1446,253952,38.58685714006424,4.144139438867569,1.302192971110344,0.727078378200531,0.009373781271278858
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1494,1494,11952,1494,262144,39.86794160306454,4.270344689488411,1.3435256630182266,0.7270315289497375,0.009165179915726185
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1542,1542,12336,1542,270336,41.087365850806236,4.403291717171669,1.3829014003276825,0.7270214557647705,0.008978188037872314
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1590,1590,12720,1590,278528,42.41857573390007,4.540820121765137,1.425374910235405,0.7270419001579285,0.00891030766069889
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1638,1638,13104,1638,286720,43.57943865656853,4.677419424057007,1.4686135649681091,0.7270412445068359,0.008922279812395573
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1686,1686,13488,1686,294912,44.844352066516876,4.804455474019051,1.5071463286876678,0.7270340919494629,0.008873311802744865
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1734,1734,13872,1734,303104,46.07542473077774,4.922110676765442,1.5483994632959366,0.7270351648330688,0.008854597806930542
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1782,1782,14256,1782,311296,47.34097169339657,5.046154946088791,1.5977029502391815,0.7270392179489136,0.00896131806075573
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1830,1830,14640,1830,319488,48.59209606051445,5.183526456356049,1.6530074626207352,0.7270396947860718,0.008886175230145454
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1878,1878,15024,1878,327680,49.88312608003616,5.315274477005005,1.693505883216858,0.7270001173019409,0.008725508116185665
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,2,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",1920,1920,15360,1920,335872,50.994968861341476,5.445287823677063,1.7360446453094482,0.7269884347915649,0.008740215562283993
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,3,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",6,6,48,6,8192,0.3768598735332489,0.04406397044658661,0.04291872680187225,0.7232678532600403,0.010549544356763363
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,3,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",54,54,432,54,16384,1.584536463022232,0.17860059440135956,0.08738009631633759,0.723468542098999,0.010778563097119331
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,3,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",102,102,816,102,24576,2.817871794104576,0.3031134307384491,0.12617549300193787,0.723453938961029,0.010406789369881153
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,3,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",150,150,1200,150,32768,4.082393571734428,0.4296790510416031,0.16501149535179138,0.7234797477722168,0.010186783038079739
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,3,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",198,198,1584,198,40960,5.3057544976472855,0.5579401105642319,0.20751407742500305,0.7234565019607544,0.010039366781711578
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,3,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",246,246,1968,246,49152,6.537889197468758,0.678642600774765,0.249495729804039,0.723475992679596,0.009900232776999474
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,3,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",294,294,2352,294,57344,7.775557264685631,0.8141404986381531,0.29205743968486786,0.7234857082366943,0.009850120171904564
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,3,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",342,342,2736,342,65536,8.977438896894455,0.9433053731918335,0.3356548249721527,0.7234671711921692,0.009800662286579609
ME-DOL-FO__epoch_length-6__theory_multiplier-10p0__rounds-1920__frozen-753f0e310e01,ME-DOL-FO,3,8,"{""epoch_length"": 6, ""theory_multiplier"": 10.0}",390,390,3120,390,73728,10.244691416621208,1.0852509140968323,0.3792199045419693,0.7234271764755249,0.009407054632902145
